plantBEC,seedBEC,HTp
IDFxc,CWHms2,0.626760161
ICHxm1,ESSFwm3,0.626741386
ESSFwc2,IDFww1,0.626733081
CWHxm2,MSdv,0.62671973
PPxh1,MSxk1,0.626699972
ESSFxcp,IDFdh,0.626634522
ESSFvcp,BWBSdk,0.626630237
BWBSmk,IDFdk3,0.62661999
CWHvh3,ESSFwvw,0.626611691
ICHdm,ESSFmv3,0.626588944
BWBSwk2,ESSFdkp,0.62655348
ICHdw1,ESSFmv1,0.626552607
IDFdc,ESSFmv3,0.626546167
ESSFdh2,ESSFxvp,0.62653629
IDFxc,CWHmm2,0.626525279
CWHwh1,ESSFdvw,0.626521579
ESSFunp,IDFdk3,0.626507696
MSxk3,ESSFunp,0.626484789
IDFmw2,MHmm2,0.626433142
ESSFwmw,BWBSwk3,0.626402829
SBSmh,CWHvh3,0.626382213
CWHvh2,ESSFwc3,0.626296766
SBSdw1,MHmmp,0.626268265
SBSdw2,MHmmp,0.626257485
CWHxm1,ESSFdc3,0.626181712
SBSwk1,CDFmm,0.626175119
CWHds1,ESSFdcw,0.62617408
ICHwc,IDFxh1,0.626165742
SWBvk,ESSFxv2,0.626159538
CWHwh1,IDFdw,0.626113499
CWHws2,ESSFmcp,0.626108366
IDFdm1,ESSFdcw,0.626105842
CWHdm,ESSFwm2,0.626101262
CWHvm2,ESSFwmp,0.626098094
ICHwk4,ESSFmcp,0.62605481
MHwhp,ESSFxc3,0.62605357
CWHvh2,ICHmk5,0.626049337
ESSFwmw,IDFxk,0.626030746
CWHds1,PPxh2,0.626017638
BWBSmk,ICHmk2,0.626009507
ICHmm,ESSFdkp,0.6260017
CWHwh1,ESSFvcp,0.625988313
IDFdh,CWHmm2,0.625984617
CWHmm2,ESSFwmp,0.625955575
ESSFwcp,CWHdm,0.625951051
MHmm1,ESSFxcp,0.625926975
IDFxx2,MSxv,0.625903488
ICHwk4,ESSFunp,0.625886158
CWHws2,IDFxc,0.625881424
PPxh1,SBSdk,0.625867771
MHwh,MHun,0.625860409
CWHws2,MHunp,0.625831731
SWBvk,ESSFdh1,0.625808729
CWHdm,ESSFwm1,0.625803386
CWHmm2,IDFxh2,0.625800919
MSdv,CWHvh1,0.625786805
SBSdh1,ESSFmkp,0.625755889
IDFxh2,ESSFmw,0.62575536
CWHwh2,SBPSdc,0.625739793
ESSFdcw,SWBvks,0.625719592
IDFxk,ESSFmv1,0.625716538
CWHvm2,ESSFwvw,0.625697582
IDFxm,MHmm2,0.625687348
CWHwm,IDFdw,0.625574689
MSxk3,BWBSwk3,0.625520689
IDFxk,BWBSwk1,0.625508627
BWBSvk,ESSFmvp,0.625495105
MHwh1,SBPSmk,0.625484672
MSxv,PPxh1,0.625473129
SBPSmk,ESSFdkp,0.625425373
CWHvh3,SBSmc2,0.62537735
ESSFmw1,SWBvk,0.62532129
CWHvh2,ESSFmm3,0.625320039
CWHxm1,MHwhp,0.625315068
CWHvm1,MSdc3,0.625304086
CWHvm1,SBSdh2,0.625298093
CWHvh2,IDFmw2,0.625257311
CWHws1,MHun,0.625244036
ESSFwvp,BWBSmk,0.625232393
IDFxx2,MSdv,0.625212715
CWHxm1,SBPSmk,0.625202362
ESSFmw2,SWBmks,0.625189436
ESSFun,CWHvh2,0.625158817
IDFdk2,CWHvh3,0.625149687
SBSwk2,IDFxc,0.625146879
CWHms1,ESSFmmp,0.625138396
ICHxw,ESSFwk1,0.625104232
CDFmm,ESSFdc2,0.625089138
SBSmw,BWBSmk,0.625064553
SBSwk1,ESSFmvp,0.625059792
ESSFmv3,CWHvh3,0.625052827
ICHmk4,ESSFmmp,0.625035813
BWBSvk,ICHxm1,0.625031881
CWHmm1,IDFdw,0.625013197
ESSFmw,SWBun,0.625006712
BWBSvk,SBPSmc,0.624972056
MHmm1,SBPSmc,0.624971658
ICHmk1,ESSFmv3,0.624964557
IDFww1,ESSFwh1,0.624948192
CWHwh2,MSxk2,0.624931063
SBSmk2,ESSFmmp,0.624929961
CWHwh2,ESSFdvp,0.62491754
IDFdm2,ESSFxc3,0.624883232
CWHxm2,SBSdw3,0.624863095
CWHvm2,SBSdw3,0.62485198
ESSFvc,IDFxk,0.62483714
ESSFwc3,CWHvh1,0.624786876
IDFww1,ESSFxc1,0.624728809
BWBSwk1,CWHxm1,0.624707446
CWHvh2,MSdk,0.624688446
CWHds1,ESSFdv2,0.624670898
ICHmc1,SWBmks,0.62464725
BWBSwk3,IDFdk5,0.624616692
CWHmm2,IDFdk4,0.62461651
MHwh1,MSdm2,0.624604842
ICHwc,ESSFxvw,0.624587228
ICHwk2,PPxh2,0.624573828
IDFdk3,ESSFmwp,0.624535902
CWHxm1,ICHvc,0.624528337
IDFxc,ESSFdv1,0.624521215
ESSFvcp,IDFmw2,0.624519881
ESSFmh,ESSFdvp,0.624509442
ESSFdh2,ESSFdvp,0.624491732
PPxh1,ESSFdh1,0.624462487
ESSFwc4,IDFxc,0.624461491
ESSFmv4,MHwh,0.624439069
CWHvh3,SBSmk1,0.624434134
ICHmw2,SBSun,0.624430985
MSdm1,ESSFvcp,0.624421689
CWHws2,SWBvks,0.624416275
ICHmw1,ESSFmmp,0.624409513
SBPSdc,ESSFvcp,0.624404086
ESSFwh3,ESSFwvp,0.624369351
ESSFdc3,PPxh1,0.624302937
ESSFdk2,SWBuns,0.624283672
IDFxx1,ICHvk1,0.62427625
SBSdw3,ESSFxvw,0.624262011
CWHwh2,ESSFxcp,0.624236565
IDFxh1,MSdv,0.624206657
SBSdw1,ESSFxvw,0.624194631
IDFdw,ESSFwmp,0.624177512
ICHdw1,SBSmk2,0.62414774
CWHvh1,SBSmc1,0.624124004
MHun,IDFdc,0.624054575
SBSvk,SWBvks,0.624048061
CWHwm,MSxk3,0.624043244
SBSdh1,MHwh,0.624037733
ESSFmv3,CWHvh2,0.624017634
SBSmc1,SWBmks,0.623988292
ICHxm1,CWHwh2,0.623981051
IDFww1,ESSFwm4,0.623939491
SWBuns,MSxk1,0.623930229
CWHds1,ESSFdk2,0.6239261
ICHvk2,BWBSdk,0.62390591
IDFdm2,ESSFmm1,0.6238932
ESSFwc2,IDFxh2,0.623881113
ESSFwm2,BWBSdk,0.623841015
CDFmm,ESSFwh1,0.623804017
ESSFmv3,IDFxk,0.623780258
CDFmm,ESSFwh2,0.623777932
SBSun,ESSFdcp,0.62377458
MSxk2,ESSFmcp,0.623767308
CWHwh1,MSxv,0.623763554
CDFmm,MSdc3,0.623734251
CWHvm2,IDFdk5,0.62372299
CWHvh3,SBSwk2,0.623712754
IDFxk,ESSFdc1,0.623667085
MSxk1,MHun,0.62365529
MHun,IDFxm,0.623651461
PPxh1,ICHmk3,0.623651148
ICHmc2,SWBmk,0.623598877
CWHds1,SBPSxc,0.623577064
ICHmk2,ESSFwcp,0.623553459
CDFmm,ESSFwh3,0.623537467
SBSmw,ESSFwcp,0.623498924
BWBSvk,MSdv,0.623479884
MHmm2,CDFmm,0.623447687
IDFxk,ICHvc,0.623441575
MSdm2,ESSFvcp,0.623434263
MSdw,ESSFwcp,0.623427503
ICHmw3,ESSFdkw,0.623408763
ICHmk1,ESSFmkp,0.623407518
ESSFmvp,CWHwh1,0.623381361
CWHwm,ESSFxc3,0.623356374
MHwhp,ESSFxcw,0.623346555
CWHxm2,ESSFmm1,0.623332273
SBSmk2,SWBmks,0.623329715
ICHxw,MSdc2,0.623309915
ICHxm1,MHmm2,0.623307436
BWBSdk,ESSFxvw,0.623283956
MSxk3,MHwhp,0.623264386
ICHdm,ESSFvcp,0.62325771
IDFdm2,MHmm2,0.623257523
MHwh1,ESSFdvw,0.623229848
ICHmk2,ESSFxcp,0.623206231
CWHdm,ESSFdk1,0.623206154
SBSmk1,ESSFdkp,0.623163796
SWBvk,MSxv,0.623140769
MHun,IDFmw2,0.623085119
MHmmp,SWBun,0.623081505
MHwh1,ESSFmv1,0.623068538
ESSFwm3,CDFmm,0.62306122
ESSFmwp,IDFdh,0.623057928
ICHmk1,ESSFmcw,0.623057921
ICHdk,ESSFvcp,0.623053686
SBPSmk,ESSFmcp,0.622997038
CWHmm2,IDFxk,0.622996633
CWHdm,MSdc3,0.62299626
ICHmk2,ESSFvcp,0.622938418
ESSFwc4,SWBvks,0.622926554
ICHmw4,ESSFdvw,0.622911531
CDFmm,ICHmm,0.622904076
CWHvm1,ESSFmkw,0.622881385
ICHmw4,ESSFxcw,0.622869408
CWHxm2,ESSFdcw,0.62281978
IDFmw2,ESSFxc3,0.622758937
MHwh,MSxk3,0.62275531
SWBuns,ICHmw5,0.622715057
BWBSvk,MSxv,0.622712409
IDFdk5,MHmm2,0.622704906
MHwh,ESSFmv3,0.622700208
ESSFmvp,ICHdw4,0.622698268
CWHwh1,IDFdk1,0.622683686
SBSmk2,SWBuns,0.622633793
MHunp,MSdv,0.62256816
CWHvh2,ESSFmv2,0.622526603
IDFdk3,BWBSvk,0.622517021
IDFdk2,ESSFxvw,0.622508423
ICHdw4,ESSFmm1,0.62250575
CWHwh2,ESSFmcp,0.622496939
SBSmc1,SWBun,0.622496343
IDFdk1,CWHvm1,0.622426883
MHmm1,ESSFmv3,0.622418702
ICHwk4,ESSFxvp,0.622371214
CWHwm,IDFxm,0.622349491
IDFmw2,BWBSwk2,0.622340721
ICHwk3,ESSFdkp,0.622321711
CWHvm1,SBSdw2,0.622307495
ESSFxvp,CWHxm1,0.622284991
ICHwc,CWHvh1,0.622259238
MHun,ESSFxcw,0.622226509
IDFdk5,ESSFwk2,0.622209507
ESSFwc4,SWBmks,0.622204714
CWHvh1,ESSFwm2,0.622174991
ESSFmcw,CWHdm,0.622168828
MHmm1,MSxk2,0.622160911
SWBvks,ESSFxvw,0.622145471
BWBSwk2,MHwhp,0.622138945
CWHds1,SBSwk3,0.622126456
ICHvk2,SWBvks,0.622083737
ICHxm1,MHmm1,0.622083316
CWHmm1,SBSmc2,0.622072295
ESSFun,IDFdm2,0.622060871
MSdc2,PPxh2,0.622042493
ICHmk1,MHwhp,0.621994002
ESSFvc,CDFmm,0.621991531
ESSFwcp,IDFdk1,0.621977612
SBSdk,MHmmp,0.621949155
SBPSmk,MHwhp,0.621898598
ICHwk2,BWBSdk,0.621892763
MSdk,ESSFdkp,0.621892404
SBSdh2,SWBvk,0.621890173
MSdc3,SWBun,0.621889085
IDFxc,ESSFdc1,0.62188903
ICHwk3,BWBSdk,0.621887886
ESSFvcw,BWBSdk,0.621880559
ICHwc,IDFww1,0.62186393
CWHvh2,MSdc3,0.621862628
ICHwk3,ESSFunp,0.621838809
SBSdh1,ESSFmmw,0.621827268
ESSFwmp,CWHvh1,0.621784345
IDFdm2,ESSFdv2,0.621748333
CWHwh1,ESSFdcp,0.621728138
SBSmm,ESSFunp,0.621719796
SWBuns,CWHds2,0.62169102
MSdc2,SWBuns,0.621676951
ESSFmcp,IDFdm2,0.621665815
MHwh1,SBSmc2,0.621659817
ICHmw2,BWBSwk2,0.621652809
CWHms2,SBSmc2,0.621603893
CWHvh2,ESSFwmw,0.621581374
ICHdw1,ESSFdv2,0.621576236
IDFdk2,ESSFvcw,0.621565092
ICHmw5,ESSFmwp,0.621449215
ESSFmm3,CWHvh1,0.621404892
ICHmc2,ESSFmmw,0.621354544
CWHxm2,PPxh1,0.621326436
SWBmk,IDFdm2,0.621306302
CWHxm1,ESSFwk1,0.621298008
ESSFdv2,BWBSwk3,0.621287232
CWHwh2,IDFdk5,0.621275342
IDFdk1,BWBSdk,0.62126228
CWHmm1,IDFxm,0.621225017
ESSFwvw,IDFxw,0.621173952
CWHwh2,MHun,0.621157387
SWBmk,IDFdk2,0.621116487
CWHwm,SBPSxc,0.621091972
SBPSmk,ESSFmvp,0.621045223
SBSmk2,ESSFmcp,0.621019605
CWHmm2,ESSFxvw,0.621006649
SWBuns,ICHmk1,0.620988107
IDFdk2,CWHvh1,0.620986184
ESSFdk1,BWBSdk,0.620965657
ICHdk,ESSFmmp,0.620940161
BWBSwk3,ICHdm,0.620932977
SWBvks,ESSFmw1,0.620910867
SWBvks,SBSmk2,0.62089847
SWBuns,ICHmw4,0.620892777
IDFxx2,ESSFmm2,0.620812079
CWHvm1,ESSFwcw,0.620805731
ICHdk,SWBmk,0.620778033
ESSFdc2,SWBvk,0.62075868
ESSFdc1,BWBSdk,0.620745877
CWHxm2,ESSFmm3,0.620692377
CWHxm2,ESSFdv2,0.620687521
SBPSmk,SWBun,0.6206789
IDFxk,ESSFxc2,0.62067413
SWBmk,CWHms2,0.620641407
ESSFdcp,IDFww1,0.620602675
CWHvh1,ICHmw1,0.620601326
ESSFmmp,IDFdm1,0.620519217
ICHxw,ESSFwc4,0.620503767
ESSFdcw,SWBun,0.620495666
CWHms2,ESSFmv2,0.620489711
SBSun,IDFww1,0.620468345
ESSFmvp,ICHdw1,0.620465697
SBSdh1,ESSFxcw,0.620463233
IDFdk3,ESSFmkp,0.620450095
BWBSvk,IDFmw2,0.620433527
ICHmc2,ESSFdkw,0.620408203
CWHmm1,SBSmk1,0.620399152
CWHms2,ESSFdv2,0.620366927
ESSFwcw,IDFxw,0.620357634
SBSmw,ESSFmwp,0.620355141
ICHvk1,ESSFxvw,0.620352928
ESSFvcw,SWBun,0.620352037
ESSFdk2,BWBSmk,0.620343625
MHmmp,IDFdc,0.620341091
ICHwk1,ESSFxvw,0.620333306
IDFmw2,ESSFmm1,0.620314166
IDFdk2,CWHwh2,0.620304867
IDFdk1,ESSFmwp,0.620273201
IDFmw2,ESSFdv2,0.620252188
ESSFmkw,IDFxk,0.62024247
IDFdk4,BWBSmk,0.620236322
BWBSdk,CWHms1,0.620233122
SBSmk1,MHunp,0.620204236
IDFww,ESSFmm1,0.62020158
MHunp,ESSFxc3,0.62017481
IDFdw,ESSFxvp,0.620169446
MHmm1,ESSFdvp,0.620148988
IDFdm1,CWHwm,0.620143465
CWHvh1,ICHvc,0.620123588
IDFdc,ESSFmcw,0.620052862
IDFdh,SBSmk1,0.619958795
MHwh1,MSdv,0.619952205
CWHds2,ESSFmkp,0.619906471
ICHmw4,BWBSwk2,0.619898234
PPxh1,SBSmw,0.619891014
MHun,IDFww,0.619880208
MSxk3,CWHvh2,0.619871294
IDFdk5,ESSFxv1,0.61980759
ESSFwm4,SWBmk,0.619800339
MSdm2,ESSFwcp,0.6197984
CWHvh3,ESSFdcp,0.619761289
MHwh,SBSdw3,0.619728784
CWHvm1,IDFdk2,0.619704313
IDFxh1,CWHwh1,0.619674907
CWHwm,ESSFmcp,0.619651115
SBSun,IDFxc,0.619651013
IDFdk1,ESSFvcw,0.619595512
ESSFmv4,CWHmm2,0.619576946
ICHvk2,ESSFmvp,0.619560331
CWHxm2,ESSFvcw,0.619554249
MSdm1,ESSFwcp,0.619539893
SWBvk,MSdm3,0.619539712
CWHdm,IDFdk3,0.619516266
ESSFwh1,ESSFmcp,0.619494465
CWHmm1,MSxk2,0.619485773
IDFmw2,CWHvh1,0.61948196
MSdv,PPxh1,0.619440357
ESSFmw,BWBSwk3,0.619418482
SBSmc3,SWBuns,0.619402271
CWHms2,ESSFwmw,0.619400247
CWHmm2,ESSFwcp,0.619399119
MSdm3,ESSFdkp,0.619329698
IDFxh1,SBSmk2,0.619319171
SWBmks,IDFdk5,0.619313437
SBPSxc,CWHvm1,0.619311737
ESSFwvw,ICHxw,0.619291872
IDFxk,CWHxm2,0.619273948
ESSFwm1,CDFmm,0.619258131
ICHmk4,ESSFxvw,0.619253078
ESSFwmw,IDFxh1,0.619242212
ESSFxvp,CWHvh1,0.619185203
SBSdw2,ESSFmwp,0.619176718
CWHwh1,ESSFwcp,0.619172828
ESSFdcw,BWBSwk3,0.619160271
IDFxm,ESSFmkw,0.619149889
SWBvks,ESSFdvw,0.619148746
MHmm1,MHunp,0.619147676
ESSFdh2,MHwh1,0.619143839
SWBuns,ESSFdh1,0.619127802
MSdm3,ESSFdvp,0.619091747
SBPSmc,SWBmks,0.619077207
IDFxh2,ESSFmww,0.619070591
ICHmw4,ESSFwmp,0.619060995
CWHdm,ESSFdc3,0.619030221
ESSFmh,ESSFwvp,0.619027774
ESSFwm3,IDFdh,0.618995885
BWBSdk,ESSFvcp,0.61898581
BWBSmw,ESSFxc3,0.618983428
IDFdk1,ESSFwcw,0.61896056
ESSFwm4,ESSFmvp,0.618905582
CWHwm,MSxk2,0.61890424
SBPSmc,MHwh1,0.618891468
SBSwk1,MHunp,0.618873844
ESSFxc3,CWHvh1,0.61886688
MSdm3,ESSFwvp,0.618860116
CWHvh2,SBSdh2,0.618838811
CWHwm,ESSFxv2,0.618825383
ESSFmmw,IDFxw,0.618816431
CWHvh3,ESSFmmw,0.618809339
IDFdh,ICHmc1,0.618808121
SBSdw2,MHwh1,0.618764967
CWHvh1,SBSdw1,0.618716312
ESSFwcp,IDFdm1,0.618636919
CWHvh1,SBSwk1,0.618633824
SBSdh1,ESSFdcp,0.618619061
ESSFun,CWHvh3,0.618601659
ICHxw,ESSFwm2,0.618589779
BWBSvk,MSdm2,0.618586842
MHwh1,ESSFxc1,0.61857052
MHmm1,ESSFmcp,0.618551799
IDFxh1,ICHvc,0.618547659
BWBSwk3,ICHmw2,0.618541344
SBPSdc,CWHwh2,0.618479715
CWHvh2,MSdm2,0.618471598
IDFxh2,ESSFmc,0.618465462
ESSFmwp,CDFmm,0.618460538
SBSwk2,ESSFxcp,0.618452038
ICHxw,CWHwh2,0.618448692
CWHds1,ESSFvcw,0.618373028
MHwh,IDFdc,0.618336961
MSxk2,ESSFmvp,0.618329443
IDFdm1,ESSFwm3,0.618320861
CDFmm,MSdk,0.618315027
CWHmm1,IDFxw,0.618269126
ESSFmm1,IDFxx2,0.618267485
ESSFwc3,BWBSmk,0.618253444
ICHwc,ESSFxcw,0.618245849
ICHmk2,ESSFmmp,0.618244883
CWHws2,SWBmk,0.618243398
IDFxx2,ESSFmv1,0.618167966
ESSFmmp,IDFxm,0.618113471
SBSdh2,MHwh,0.618099215
CWHwh2,SBSdk,0.618042127
ICHmc2,BWBSwk3,0.618032406
CWHms2,IDFxx2,0.617973311
ESSFun,ICHxm1,0.617925017
ESSFwv,IDFxh2,0.617914967
MSdc1,ESSFmcp,0.617860584
SBSwk3,MHwh,0.617851524
CWHvh2,ESSFdk2,0.617843275
ESSFdc2,ESSFunp,0.617829419
SBSdk,ESSFwvp,0.617749178
CWHwm,BWBSwk3,0.61773068
CWHxm1,ESSFmww,0.617716514
ESSFmvp,CWHvh3,0.617688955
ESSFmkw,IDFxh1,0.617664191
IDFdh,ESSFwm4,0.61764187
ESSFwh3,ESSFmv4,0.617594664
CWHxm2,MSxk2,0.617567119
IDFxx2,SBSwk2,0.6175638
ICHvk2,IDFxx1,0.617492573
ESSFwmp,IDFxw,0.617487665
IDFxh2,SBSun,0.617475478
MSdm2,ESSFmmp,0.61745989
ESSFdkw,IDFxx2,0.617424469
CWHvm2,ESSFmv1,0.617399651
MHwh1,ESSFxvp,0.61738577
SBPSxc,CWHwh2,0.617346844
ICHvk2,IDFww1,0.617327019
ESSFdk2,SWBvks,0.617322009
MSdk,BWBSwk3,0.617311451
MHmmp,ICHxm1,0.617244717
ESSFmkw,IDFxh2,0.617230833
ESSFunp,IDFdw,0.617217021
SWBuns,MSdm2,0.617216176
CWHws2,IDFxh2,0.617194149
IDFmw2,CWHvh3,0.617169983
ESSFvc,SWBmks,0.61716705
CWHvh1,SBSmh,0.617132261
CWHms1,SBSun,0.617116643
CWHds2,ESSFxv2,0.617105871
CWHvh1,ESSFdc2,0.617101437
CWHxm1,ESSFwm2,0.617092975
ICHmw4,ESSFmwp,0.617089291
ESSFmw1,ESSFmvp,0.617070794
SWBvk,BWBSdk,0.617053139
MHmm2,IDFxw,0.61703013
SBSdw3,CWHwh2,0.616998165
SBPSmk,MHwh,0.616987581
CWHds2,BWBSwk2,0.616970397
PPxh2,ICHmk4,0.616952134
CWHvh2,MSdc2,0.616920807
ICHmw3,ESSFmkp,0.616909768
SBSmw,ESSFmmp,0.616907827
ESSFwm1,BWBSdk,0.616865947
IDFdh,ESSFwh1,0.616843131
CWHwm,ESSFwmp,0.616781874
IDFxw,ESSFdcw,0.616751389
BWBSwk3,ICHmw5,0.616738163
SWBuns,MHwhp,0.616722473
ESSFwm3,IDFxh1,0.6167141
PPxh1,MSdc1,0.616686282
BWBSmk,IDFxm,0.616679806
SBPSmc,CWHvh2,0.616659785
BWBSmw,IDFww1,0.616609326
SBSvk,IDFww1,0.616558474
MHmm1,MHun,0.616558419
ESSFdkp,CWHxm2,0.61655723
ICHwc,IDFdh,0.616485354
SWBvks,ICHmw3,0.616484487
CWHvm1,ESSFdcw,0.616468688
ESSFwmw,IDFdh,0.616459006
PPxh1,ICHmk5,0.616431093
MHwh1,ICHxw,0.616416402
MSdw,ESSFmmp,0.616390277
ESSFxc2,MHunp,0.61628114
IDFdw,ESSFdvp,0.616273573
SBSmk1,ESSFxcp,0.616271598
SBSmk2,ESSFxcw,0.616206807
ICHwk2,SWBmk,0.616198445
IDFxw,CWHwm,0.616157056
CWHxm1,MSdc2,0.616137978
ICHwk4,ESSFxcp,0.616131119
CWHds1,ESSFmkw,0.616124005
CWHwh1,ESSFmmw,0.61601897
CWHds1,SBSwk2,0.616008404
SBSdk,ESSFxcp,0.615998846
ESSFwm1,BWBSwk3,0.615996657
IDFxx1,SBSmc3,0.615983424
SBSdh2,ESSFxcp,0.615978734
CWHvh1,ESSFwm1,0.615932815
CWHvh1,SBSmm,0.615881962
SBSdw3,SWBun,0.615872018
ESSFdvw,BWBSwk3,0.615856386
MHmm2,BWBSdk,0.615850187
ESSFvcw,SWBuns,0.615847957
ICHxw,SBSwk3,0.615845906
IDFxc,ICHvc,0.61580935
CWHms1,SWBvk,0.615784013
SBSmk1,MHwh,0.615752039
CDFmm,SBSmm,0.615750398
ESSFvc,BWBSwk3,0.615727153
ESSFmww,MHunp,0.61572247
SBSmc1,BWBSmk,0.615692215
ESSFvcp,IDFdm1,0.615685299
CWHms2,ESSFdv1,0.615675423
CWHwh1,IDFxx2,0.615662323
ESSFdh1,ESSFun,0.615658709
IDFxm,CWHwh1,0.615633424
MHwh1,ESSFxv2,0.615589774
SBPSdc,ESSFmvp,0.615549259
IDFdk2,ESSFwcw,0.615546808
PPxh1,CWHxm2,0.615528805
ICHmk4,ESSFmv4,0.615527243
ESSFmw2,PPxh1,0.615522085
PPxh2,ESSFmh,0.615469679
CWHdm,ESSFmk,0.61544931
BWBSdk,IDFxh2,0.615445826
CWHwh1,ESSFxv2,0.615407208
SBSdh1,ESSFdvw,0.615371011
ESSFwc2,IDFxx1,0.615365234
BWBSvk,ESSFdcp,0.615360402
CWHws1,ESSFxc3,0.615313401
CWHvm2,ESSFdvw,0.615289725
MHwh,IDFmw2,0.615274952
CWHxm1,ESSFwc2,0.615251511
ESSFmw2,PPxh2,0.615245859
SBSmw,ESSFvcp,0.61520455
ICHmk3,ESSFwvp,0.615175582
CWHwh1,ESSFmcw,0.615157197
MHun,CWHwh2,0.61514716
ESSFwm3,SWBmk,0.615124246
SBSmm,SWBun,0.615100978
MSdk,BWBSmk,0.615095092
CWHvh1,SBSmw,0.615080511
CWHvm1,IDFdc,0.615069646
CWHws1,ESSFwvw,0.615025542
SBSmk1,ESSFxvp,0.615016035
ICHmw5,ESSFxvw,0.61499729
MHwh1,ICHxm1,0.6149618
IDFxx1,CWHms2,0.614935437
MHmm1,SBSdk,0.614935353
BWBSwk2,ESSFxcw,0.614933294
ICHdw4,ESSFmc,0.614923897
ICHdk,ESSFxcp,0.61491423
CWHms2,SBSwk2,0.614897764
MSdm2,MHun,0.614873391
CWHvh3,ESSFdvw,0.614865546
SBSmh,ESSFvcw,0.614864929
ESSFwh2,ESSFmcp,0.614847591
ESSFxc2,PPxh2,0.614741024
MSdm1,ESSFmmp,0.614700967
ICHmw3,ESSFxv2,0.614698245
MSdm2,ESSFun,0.614691035
ICHmw2,ESSFdkw,0.614670609
CWHvm1,ESSFmm3,0.614629815
ICHvc,ESSFdkp,0.614628747
IDFxk,SBSwk2,0.614598102
SWBun,ESSFdvp,0.614573014
CWHwh2,ESSFmv3,0.614550924
ICHxm1,ESSFmc,0.614545235
SBSun,IDFxh1,0.614543855
MHwh1,MHun,0.614542205
MHun,ICHdw1,0.614541637
CWHwh1,IDFxm,0.614524736
CWHxm1,MSxk2,0.614512941
ESSFmcp,ICHxm1,0.614470725
IDFmw2,ESSFdcw,0.614427718
IDFdk2,ESSFdcp,0.614420552
ICHwk3,ESSFmcp,0.614419916
SBSmw,ESSFwmp,0.614414363
SBPSdc,ESSFxvp,0.614397248
SBPSmk,ESSFdvp,0.614381813
MHunp,SBPSdc,0.614373307
BWBSmw,ESSFwmw,0.614344322
MSdm1,ESSFxvp,0.614324047
ICHmw3,ESSFmmw,0.614311977
ICHmw4,ESSFwcp,0.614307465
SWBvk,MSdv,0.61428289
CWHvh3,ESSFdkw,0.614277873
IDFxh1,ESSFxc2,0.614277719
CWHxm2,ESSFmkw,0.614263371
ICHxw,ESSFxc1,0.614243951
IDFww,BWBSmw,0.614212019
CWHxm1,ESSFdk1,0.614182375
MSdk,ESSFxvp,0.614174404
IDFxh2,ESSFdv2,0.614123076
BWBSvk,ESSFdv1,0.61412282
MSxk1,ESSFwvp,0.614110072
IDFxx2,ESSFwk1,0.614097799
ESSFwh3,MHun,0.614085983
MSdv,BWBSwk3,0.614070741
CWHvh1,MSdm2,0.614068565
IDFmw2,CWHvh2,0.614060197
SBSdk,ESSFwcp,0.614025995
BWBSwk2,ESSFxvw,0.614025547
IDFdk3,ESSFun,0.614013863
IDFdk1,ESSFmcw,0.613982473
ICHdm,ESSFwvw,0.613975727
IDFww1,ESSFdv1,0.613962573
BWBSmk,CWHwm,0.61396129
BWBSwk2,ESSFdvw,0.613945872
IDFdm2,SBSun,0.61394401
ICHwk4,ESSFmvp,0.613933672
ESSFwv,IDFxh1,0.613927168
IDFdm2,BWBSwk2,0.613872035
CWHvm2,IDFdk3,0.613855785
ESSFdvp,CWHxm1,0.613845283
SBSvk,IDFxx1,0.613771139
CWHxm2,MHmmp,0.613766401
MSdm2,BWBSdk,0.61375954
IDFww,SBSun,0.613728408
BWBSdk,ESSFdvw,0.613702379
MHmmp,IDFdw,0.613675703
IDFdw,BWBSvk,0.613666595
ESSFwmw,SWBun,0.613657039
CWHxm2,SBSmc2,0.613655505
BWBSwk3,ESSFwm3,0.613633454
CWHxm1,ESSFwm1,0.613628602
SBSdw1,MHwh,0.613620729
CWHdm,ICHwc,0.613564917
CDFmm,ICHwk4,0.613551492
CWHvm2,SBSmc3,0.613509302
SBSun,ESSFvcp,0.613490273
BWBSwk3,MSdm1,0.613479771
CWHmm1,BWBSwk1,0.613441795
CWHmm1,ESSFwk2,0.613417412
MHmmp,IDFdk5,0.613402875
SBSmk2,ESSFunp,0.61338676
CWHxm1,ESSFmk,0.613383659
SBSwk2,IDFxx1,0.613344029
IDFxh1,ICHvk2,0.613339677
SWBmk,IDFdk1,0.613299843
ESSFvc,IDFww1,0.613285318
SBPSdc,ESSFmcp,0.613235024
ESSFdk1,BWBSwk3,0.613228342
ICHmc2,ESSFdcp,0.613216545
ESSFxc3,PPxh2,0.613140331
SBSdk,CWHwh2,0.613133569
CWHvh1,IDFdm2,0.613113441
PPxh2,SBSmm,0.613101071
CWHms2,ESSFxc1,0.613073052
IDFdc,ESSFwc3,0.613063281
ICHmw5,ESSFmcw,0.613061088
CWHvh3,SBSdw3,0.613049876
ESSFxc1,ESSFunp,0.613049407
SBSmm,SWBmks,0.613042537
ICHvc,ESSFxvp,0.613021821
IDFww1,CWHws2,0.613006211
CWHvh2,MSdc1,0.612994974
MHwhp,SBSmc3,0.612992608
IDFxh1,MSxv,0.612988289
ESSFdh2,MHmmp,0.612941282
ESSFmkw,IDFww1,0.612938732
